Gemeindekennziffer_lang;Gemeindekennziffer_kurz;Bundesland_Code;Kreis_Code;Gemeinde_Name
064330070;4330070;06;433;Kelsterbach, Stadt
064330080;4330080;06;433;Mörfelden-Walldorf, Stadt
064330090;4330090;06;433;Nauheim
064330100;4330100;06;433;Raunheim, Stadt
064330110;4330110;06;433;Riedstadt, Büchnerstadt
064330120;4330120;06;433;Rüsselsheim am Main, Stadt
064330130;4330130;06;433;Stockstadt am Rhein
064330140;4330140;06;433;Trebur
064340010;4340010;06;434;Bad Homburg v. d. Höhe, Stadt
064340020;4340020;06;434;Friedrichsdorf, Philipp-Reis-Stadt
064340030;4340030;06;434;Glashütten
064340040;4340040;06;434;Grävenwiesbach
064340050;4340050;06;434;Königstein im Taunus, Stadt
064340060;4340060;06;434;Kronberg im Taunus, Stadt
064340070;4340070;06;434;Neu-Anspach, Stadt
064340080;4340080;06;434;Oberursel (Taunus), Stadt
064340090;4340090;06;434;Schmitten im Taunus
064340100;4340100;06;434;Steinbach (Taunus), Stadt
064340110;4340110;06;434;Usingen, Stadt
064340120;4340120;06;434;Wehrheim
064340130;4340130;06;434;Weilrod
064350010;4350010;06;435;Bad Orb, Stadt
064350020;4350020;06;435;Bad Soden-Salmünster, Stadt
064350030;4350030;06;435;Biebergemünd
064350040;4350040;06;435;Birstein
064350050;4350050;06;435;Brachttal
064350060;4350060;06;435;Bruchköbel, Stadt
064350070;4350070;06;435;Erlensee, Stadt
064350080;4350080;06;435;Flörsbachtal
064350090;4350090;06;435;Freigericht
064350100;4350100;06;435;Gelnhausen, Barbarossastadt, Kreisstadt
064350110;4350110;06;435;Großkrotzenburg
064350120;4350120;06;435;Gründau
064350130;4350130;06;435;Hammersbach
064350140;4350140;06;435;Hanau, Brüder-Grimm-Stadt
064350150;4350150;06;435;Hasselroth
064350160;4350160;06;435;Jossgrund
064350170;4350170;06;435;Langenselbold, Stadt
064350180;4350180;06;435;Linsengericht
064350190;4350190;06;435;Maintal, Stadt
064350200;4350200;06;435;Neuberg
064350210;4350210;06;435;Nidderau, Stadt
064350220;4350220;06;435;Niederdorfelden
064350230;4350230;06;435;Rodenbach
064350240;4350240;06;435;Ronneburg
064350250;4350250;06;435;Schlüchtern, Stadt
064350260;4350260;06;435;Schöneck
064350270;4350270;06;435;Sinntal
064350280;4350280;06;435;Steinau an der Straße, Brüder-Grimm-Stadt
064350290;4350290;06;435;Wächtersbach, Stadt
064352009;4352009;06;435;Gutsbezirk Spessart, gemfr. Gebiet
064360010;4360010;06;436;Bad Soden am Taunus, Stadt
064360020;4360020;06;436;Eppstein, Stadt
064360030;4360030;06;436;Eschborn, Stadt
064360040;4360040;06;436;Flörsheim am Main, Stadt
064360050;4360050;06;436;Hattersheim am Main, Stadt
064360060;4360060;06;436;Hochheim am Main, Stadt
064360070;4360070;06;436;Hofheim am Taunus, Kreisstadt
064360080;4360080;06;436;Kelkheim (Taunus), Stadt
064360090;4360090;06;436;Kriftel
064360100;4360100;06;436;Liederbach am Taunus
064360110;4360110;06;436;Schwalbach am Taunus, Stadt
064360120;4360120;06;436;Sulzbach (Taunus)
064370010;4370010;06;437;Bad König, Stadt
064370030;4370030;06;437;Brensbach
064370040;4370040;06;437;Breuberg, Stadt
064370050;4370050;06;437;Brombachtal
064370060;4370060;06;437;Erbach, Kreisstadt
064370070;4370070;06;437;Fränkisch-Crumbach
064370090;4370090;06;437;Höchst i. Odw.
064370100;4370100;06;437;Lützelbach
064370110;4370110;06;437;Michelstadt, Stadt
064370120;4370120;06;437;Mossautal
064370130;4370130;06;437;Reichelsheim (Odenwald)
064370160;4370160;06;437;Oberzent, Stadt
064380010;4380010;06;438;Dietzenbach, Kreisstadt
064380020;4380020;06;438;Dreieich, Stadt
064380030;4380030;06;438;Egelsbach
064380040;4380040;06;438;Hainburg
064380050;4380050;06;438;Heusenstamm, Stadt
064380060;4380060;06;438;Langen (Hessen), Stadt
064380070;4380070;06;438;Mainhausen
064380080;4380080;06;438;Mühlheim am Main, Stadt
064380090;4380090;06;438;Neu-Isenburg, Hugenotten- und Waldenserstadt
064380100;4380100;06;438;Obertshausen, Stadt
064380110;4380110;06;438;Rodgau, Stadt
064380120;4380120;06;438;Rödermark, Stadt
064380130;4380130;06;438;Seligenstadt, Einhardstadt
064390010;4390010;06;439;Aarbergen
064390020;4390020;06;439;Bad Schwalbach, Kreisstadt
064390030;4390030;06;439;Eltville am Rhein, Stadt
064390040;4390040;06;439;Geisenheim, Hochschulstadt
064390050;4390050;06;439;Heidenrod
064390060;4390060;06;439;Hohenstein
064390070;4390070;06;439;Hünstetten
064390080;4390080;06;439;Idstein, Hochschulstadt
064390090;4390090;06;439;Kiedrich
064390100;4390100;06;439;Lorch, Stadt
064390110;4390110;06;439;Niedernhausen
064390120;4390120;06;439;Oestrich-Winkel, Stadt
064390130;4390130;06;439;Rüdesheim am Rhein, Stadt
064390140;4390140;06;439;Schlangenbad
064390150;4390150;06;439;Taunusstein, Stadt
064390160;4390160;06;439;Waldems
064390170;4390170;06;439;Walluf
064400010;4400010;06;440;Altenstadt
064400020;4400020;06;440;Bad Nauheim, Stadt
064400030;4400030;06;440;Bad Vilbel, Stadt
064400040;4400040;06;440;Büdingen, Stadt
064400050;4400050;06;440;Butzbach, Friedrich-Ludwig-Weidig-Stadt
064400060;4400060;06;440;Echzell
064400070;4400070;06;440;Florstadt, Stadt
064400080;4400080;06;440;Friedberg (Hessen), Kreisstadt
064400090;4400090;06;440;Gedern, Stadt
064400100;4400100;06;440;Glauburg
064400110;4400110;06;440;Hirzenhain
064400120;4400120;06;440;Karben, Stadt
064400130;4400130;06;440;Kefenrod
064400140;4400140;06;440;Limeshain
064400150;4400150;06;440;Münzenberg, Stadt
064400160;4400160;06;440;Nidda, Stadt
064400170;4400170;06;440;Niddatal, Stadt
064400180;4400180;06;440;Ober-Mörlen
064400190;4400190;06;440;Ortenberg, Stadt
064400200;4400200;06;440;Ranstadt
064400210;4400210;06;440;Reichelsheim (Wetterau), Stadt
064400220;4400220;06;440;Rockenberg
064400230;4400230;06;440;Rosbach v. d. Höhe, Stadt
064400240;4400240;06;440;Wölfersheim
064400250;4400250;06;440;Wöllstadt
065310010;5310010;06;531;Allendorf (Lumda), Stadt
065310020;5310020;06;531;Biebertal
065310030;5310030;06;531;Buseck
065310040;5310040;06;531;Fernwald
065310050;5310050;06;531;Gießen, Universitätsstadt
065310060;5310060;06;531;Grünberg, Stadt
065310070;5310070;06;531;Heuchelheim a. d. Lahn
065310080;5310080;06;531;Hungen, Stadt
065310090;5310090;06;531;Langgöns
065310100;5310100;06;531;Laubach, Stadt
065310110;5310110;06;531;Lich, Stadt
065310120;5310120;06;531;Linden, Stadt
065310130;5310130;06;531;Lollar, Stadt
065310140;5310140;06;531;Pohlheim, Stadt
065310150;5310150;06;531;Rabenau
065310160;5310160;06;531;Reiskirchen
065310170;5310170;06;531;Staufenberg, Stadt
065310180;5310180;06;531;Wettenberg
065320010;5320010;06;532;Aßlar, Stadt
065320020;5320020;06;532;Bischoffen
065320030;5320030;06;532;Braunfels, Stadt
065320040;5320040;06;532;Breitscheid
065320050;5320050;06;532;Dietzhölztal
065320060;5320060;06;532;Dillenburg, Oranienstadt
065320070;5320070;06;532;Driedorf
065320080;5320080;06;532;Ehringshausen
065320090;5320090;06;532;Eschenburg
065320100;5320100;06;532;Greifenstein
065320110;5320110;06;532;Haiger, Stadt
065320120;5320120;06;532;Herborn, Stadt
065320130;5320130;06;532;Hohenahr
065320140;5320140;06;532;Hüttenberg
065320150;5320150;06;532;Lahnau
065320160;5320160;06;532;Leun, Stadt
065320170;5320170;06;532;Mittenaar
065320180;5320180;06;532;Schöffengrund
065320190;5320190;06;532;Siegbach
065320200;5320200;06;532;Sinn
065320210;5320210;06;532;Solms, Stadt
065320220;5320220;06;532;Waldsolms
065320230;5320230;06;532;Wetzlar, Stadt
065330010;5330010;06;533;Beselich
065330020;5330020;06;533;Brechen
065330030;5330030;06;533;Bad Camberg, Stadt
065330040;5330040;06;533;Dornburg
065330050;5330050;06;533;Elbtal
065330060;5330060;06;533;Elz
065330070;5330070;06;533;Hadamar, Stadt
065330080;5330080;06;533;Hünfelden
065330090;5330090;06;533;Limburg a. d. Lahn, Kreisstadt
065330100;5330100;06;533;Löhnberg
065330110;5330110;06;533;Mengerskirchen, Marktflecken
065330120;5330120;06;533;Merenberg, Marktflecken
065330130;5330130;06;533;Runkel, Stadt
065330140;5330140;06;533;Selters (Taunus)
065330150;5330150;06;533;Villmar, Marktflecken
065330160;5330160;06;533;Waldbrunn (Westerwald)
065330170;5330170;06;533;Weilburg, Stadt
065330180;5330180;06;533;Weilmünster, Marktflecken
065330190;5330190;06;533;Weinbach
065340010;5340010;06;534;Amöneburg, Stadt
065340020;5340020;06;534;Angelburg
065340030;5340030;06;534;Bad Endbach
065340040;5340040;06;534;Biedenkopf, Stadt
065340050;5340050;06;534;Breidenbach
065340060;5340060;06;534;Cölbe
065340070;5340070;06;534;Dautphetal
065340080;5340080;06;534;Ebsdorfergrund
065340090;5340090;06;534;Fronhausen
065340100;5340100;06;534;Gladenbach, Stadt
065340110;5340110;06;534;Kirchhain, Stadt
065340120;5340120;06;534;Lahntal
065340130;5340130;06;534;Lohra
065340140;5340140;06;534;Marburg, Universitätsstadt
065340150;5340150;06;534;Münchhausen
065340160;5340160;06;534;Neustadt (Hessen), Stadt
065340170;5340170;06;534;Rauschenberg, Stadt
065340180;5340180;06;534;Stadtallendorf, Stadt
065340190;5340190;06;534;Steffenberg
065340200;5340200;06;534;Weimar (Lahn)
065340210;5340210;06;534;Wetter (Hessen), Stadt
065340220;5340220;06;534;Wohratal
065350010;5350010;06;535;Alsfeld, Stadt
065350020;5350020;06;535;Antrifttal
065350030;5350030;06;535;Feldatal
065350040;5350040;06;535;Freiensteinau
065350050;5350050;06;535;Gemünden (Felda)
065350060;5350060;06;535;Grebenau, Stadt
065350070;5350070;06;535;Grebenhain
065350080;5350080;06;535;Herbstein, Stadt
065350090;5350090;06;535;Homberg (Ohm), Stadt
065350100;5350100;06;535;Kirtorf, Stadt
065350110;5350110;06;535;Lauterbach (Hessen), Kreisstadt
065350120;5350120;06;535;Lautertal (Vogelsberg)
065350130;5350130;06;535;Mücke
065350140;5350140;06;535;Romrod, Stadt
065350150;5350150;06;535;Schlitz, Stadt
065350160;5350160;06;535;Schotten, Stadt
065350170;5350170;06;535;Schwalmtal
065350180;5350180;06;535;Ulrichstein, Stadt
065350190;5350190;06;535;Wartenberg
066110000;6110000;06;611;Kassel, documenta-Stadt
066310010;6310010;06;631;Bad Salzschlirf
066310020;6310020;06;631;Burghaun, Marktgemeinde
066310030;6310030;06;631;Dipperz
066310040;6310040;06;631;Ebersburg
066310050;6310050;06;631;Ehrenberg (Rhön)
066310060;6310060;06;631;Eichenzell
066310070;6310070;06;631;Eiterfeld, Marktgemeinde
066310080;6310080;06;631;Flieden
066310090;6310090;06;631;Fulda, Stadt
066310100;6310100;06;631;Gersfeld (Rhön), Stadt
066310110;6310110;06;631;Großenlüder
066310120;6310120;06;631;Hilders, Marktgemeinde
066310130;6310130;06;631;Hofbieber
066310140;6310140;06;631;Hosenfeld
066310150;6310150;06;631;Hünfeld, Konrad-Zuse-Stadt
066310160;6310160;06;631;Kalbach
066310170;6310170;06;631;Künzell
066310180;6310180;06;631;Neuhof
066310190;6310190;06;631;Nüsttal
066310200;6310200;06;631;Petersberg
066310210;6310210;06;631;Poppenhausen (Wasserkuppe)
066310220;6310220;06;631;Rasdorf, Point-Alpha-Gemeinde
066310230;6310230;06;631;Tann (Rhön), Stadt
066320010;6320010;06;632;Alheim
066320020;6320020;06;632;Bad Hersfeld, Kreisstadt
066320030;6320030;06;632;Bebra, Stadt
066320040;6320040;06;632;Breitenbach a. Herzberg
066320050;6320050;06;632;Cornberg
066320060;6320060;06;632;Friedewald
066320070;6320070;06;632;Hauneck
066320080;6320080;06;632;Haunetal
066320090;6320090;06;632;Heringen (Werra), Stadt
066320100;6320100;06;632;Hohenroda
066320110;6320110;06;632;Kirchheim
066320120;6320120;06;632;Ludwigsau
066320130;6320130;06;632;Nentershausen
066320140;6320140;06;632;Neuenstein
066320150;6320150;06;632;Niederaula, Marktgemeinde
066320160;6320160;06;632;Philippsthal (Werra), Marktgemeinde
066320170;6320170;06;632;Ronshausen
066320180;6320180;06;632;Rotenburg a. d. Fulda, Stadt
066320190;6320190;06;632;Schenklengsfeld
066320200;6320200;06;632;Wildeck
066330010;6330010;06;633;Ahnatal
066330020;6330020;06;633;Bad Karlshafen, Stadt
066330030;6330030;06;633;Baunatal, Stadt
066330040;6330040;06;633;Breuna
066330050;6330050;06;633;Calden
066330060;6330060;06;633;Bad Emstal
066330070;6330070;06;633;Espenau
066330080;6330080;06;633;Fuldabrück
066330090;6330090;06;633;Fuldatal
066330100;6330100;06;633;Grebenstein, Stadt
066330110;6330110;06;633;Habichtswald
066330120;6330120;06;633;Helsa
066330130;6330130;06;633;Hofgeismar, Stadt
066330140;6330140;06;633;Immenhausen, Stadt
066330150;6330150;06;633;Kaufungen, Kunigundengemeinde
066330160;6330160;06;633;Liebenau, Stadt
066330170;6330170;06;633;Lohfelden
066330180;6330180;06;633;Naumburg, Stadt
066330190;6330190;06;633;Nieste
066330200;6330200;06;633;Niestetal
066330220;6330220;06;633;Reinhardshagen
066330230;6330230;06;633;Schauenburg
066330240;6330240;06;633;Söhrewald
066330250;6330250;06;633;Trendelburg, Stadt
066330260;6330260;06;633;Vellmar, Stadt
066330280;6330280;06;633;Wolfhagen, Hans-Staden-Stadt
066330290;6330290;06;633;Zierenberg, Stadt
066330300;6330300;06;633;Wesertal
066332009;6332009;06;633;Gutsbezirk Reinhardswald, gemfr. Gebiet
066340010;6340010;06;634;Borken (Hessen), Stadt
066340020;6340020;06;634;Edermünde
066340030;6340030;06;634;Felsberg, Stadt
066340040;6340040;06;634;Frielendorf, Marktflecken
066340050;6340050;06;634;Fritzlar, Dom- und Kaiserstadt
066340060;6340060;06;634;Gilserberg
066340070;6340070;06;634;Gudensberg, Stadt
066340080;6340080;06;634;Guxhagen
066340090;6340090;06;634;Homberg (Efze), Reformationsstadt, Kreisstadt
066340100;6340100;06;634;Jesberg
066340110;6340110;06;634;Knüllwald
066340120;6340120;06;634;Körle
066340130;6340130;06;634;Malsfeld
066340140;6340140;06;634;Melsungen, Stadt
066340150;6340150;06;634;Morschen
066340160;6340160;06;634;Neuental
066340170;6340170;06;634;Neukirchen, Stadt
066340180;6340180;06;634;Niedenstein, Stadt
066340190;6340190;06;634;Oberaula
066340200;6340200;06;634;Ottrau
066340210;6340210;06;634;Schrecksbach
066340220;6340220;06;634;Schwalmstadt, Konfirmationsstadt
066340230;6340230;06;634;Schwarzenborn, Stadt
066340240;6340240;06;634;Spangenberg, Liebenbachstadt
066340250;6340250;06;634;Wabern
066340260;6340260;06;634;Willingshausen
066340270;6340270;06;634;Bad Zwesten
066350010;6350010;06;635;Allendorf (Eder)
066350020;6350020;06;635;Bad Arolsen, Stadt
066350030;6350030;06;635;Bad Wildungen, Stadt
066350040;6350040;06;635;Battenberg (Eder), Stadt
066350060;6350060;06;635;Burgwald
066350070;6350070;06;635;Diemelsee
066350080;6350080;06;635;Diemelstadt, Stadt
066350090;6350090;06;635;Edertal, Nationalparkgemeinde
066350100;6350100;06;635;Frankenau, Nationalparkstadt
066350110;6350110;06;635;Frankenberg (Eder), Philipp-Soldan-Stadt
066350120;6350120;06;635;Gemünden (Wohra), Stadt
066350130;6350130;06;635;Haina (Kloster)
066350140;6350140;06;635;Hatzfeld (Eder), Stadt
066350150;6350150;06;635;Korbach, Hansestadt, Kreisstadt
066350160;6350160;06;635;Lichtenfels, Stadt
066350170;6350170;06;635;Rosenthal, Stadt
066350180;6350180;06;635;Twistetal
066350190;6350190;06;635;Vöhl, Nationalparkgemeinde
066350200;6350200;06;635;Volkmarsen, Stadt
066350210;6350210;06;635;Waldeck, Nationalparkstadt
066350220;6350220;06;635;Willingen (Upland)
066360010;6360010;06;636;Bad Sooden-Allendorf, Stadt
066360020;6360020;06;636;Berkatal
066360030;6360030;06;636;Eschwege, Kreisstadt
066360040;6360040;06;636;Großalmerode, Stadt
066360050;6360050;06;636;Herleshausen
066360060;6360060;06;636;Hessisch Lichtenau, Stadt
066360070;6360070;06;636;Meinhard
066360080;6360080;06;636;Meißner
066360090;6360090;06;636;Neu-Eichenberg
066360100;6360100;06;636;Ringgau
066360110;6360110;06;636;Sontra, Stadt
066360120;6360120;06;636;Waldkappel, Stadt
066360130;6360130;06;636;Wanfried, Stadt
066360140;6360140;06;636;Wehretal
066360150;6360150;06;636;Weißenborn
066360160;6360160;06;636;Witzenhausen, Stadt
066362009;6362009;06;636;Gutsbezirk Kaufunger Wald, gemfr. Gebiet
070009999;0009999;07;000;Gemeinsames deutsch-luxemburgisches Hoheitsgebiet
071110000;1110000;07;111;Koblenz, Stadt
071310015;1310015;07;131;Adenau, Stadt
071310025;1310025;07;131;Ahrbrück
071310035;1310035;07;131;Altenahr
071310045;1310045;07;131;Antweiler
071310055;1310055;07;131;Aremberg
071310065;1310065;07;131;Bad Breisig, Stadt
071310070;1310070;07;131;Bad Neuenahr-Ahrweiler, Stadt
071310085;1310085;07;131;Barweiler
071310095;1310095;07;131;Bauler
071310115;1310115;07;131;Berg
071310145;1310145;07;131;Brohl-Lützing
071310155;1310155;07;131;Dankerath
071310165;1310165;07;131;Dedenbach
071310175;1310175;07;131;Dernau
071310185;1310185;07;131;Dorsel
071310215;1310215;07;131;Eichenbach
071310225;1310225;07;131;Fuchshofen
071310255;1310255;07;131;Gönnersdorf
071310265;1310265;07;131;Harscheid
071310275;1310275;07;131;Heckenbach
071310285;1310285;07;131;Herschbroich
071310295;1310295;07;131;Hönningen
071310305;1310305;07;131;Hoffeld
071310325;1310325;07;131;Honerath
071310335;1310335;07;131;Hümmel
071310345;1310345;07;131;Insul
071310365;1310365;07;131;Kalenborn
071310375;1310375;07;131;Kaltenborn
071310395;1310395;07;131;Kesseling
071310405;1310405;07;131;Kirchsahr
071310415;1310415;07;131;Königsfeld
071310425;1310425;07;131;Kottenborn
071310445;1310445;07;131;Leimbach
071310475;1310475;07;131;Lind
071310495;1310495;07;131;Mayschoß
071310505;1310505;07;131;Meuspath
071310515;1310515;07;131;Müllenbach
071310525;1310525;07;131;Müsch
071310545;1310545;07;131;Niederdürenbach
071310555;1310555;07;131;Niederzissen
071310585;1310585;07;131;Nürburg
071310595;1310595;07;131;Oberdürenbach
071310605;1310605;07;131;Oberzissen
071310625;1310625;07;131;Ohlenhard
071310655;1310655;07;131;Pomster
071310665;1310665;07;131;Quiddelbach
071310685;1310685;07;131;Rech
071310695;1310695;07;131;Reifferscheid
071310700;1310700;07;131;Remagen, Stadt
071310725;1310725;07;131;Rodder
071310735;1310735;07;131;Schalkenbach
071310745;1310745;07;131;Schuld
071310755;1310755;07;131;Senscheid
071310765;1310765;07;131;Sierscheid
071310770;1310770;07;131;Sinzig, Stadt
071310795;1310795;07;131;Trierscheid
071310815;1310815;07;131;Waldorf
071310825;1310825;07;131;Wershofen
071310835;1310835;07;131;Wiesemscheid
071310845;1310845;07;131;Wimbach
071310855;1310855;07;131;Winnerath
071310865;1310865;07;131;Wirft
071310900;1310900;07;131;Grafschaft
071312015;1312015;07;131;Brenk
071312025;1312025;07;131;Burgbrohl
071312045;1312045;07;131;Galenberg
071312055;1312055;07;131;Glees
071312065;1312065;07;131;Hohenleimbach
071312085;1312085;07;131;Spessart
071312095;1312095;07;131;Wassenach
071312105;1312105;07;131;Wehr
071312115;1312115;07;131;Weibern
071315015;1315015;07;131;Dümpelfeld
071315025;1315025;07;131;Kempenich
071320015;1320015;07;132;Almersbach
071320025;1320025;07;132;Alsdorf
071320045;1320045;07;132;Bachenberg
071320055;1320055;07;132;Berzhausen
071320065;1320065;07;132;Betzdorf, Stadt
071320075;1320075;07;132;Birkenbeul
071320085;1320085;07;132;Birken-Honigsessen
071320095;1320095;07;132;Birnbach
071320105;1320105;07;132;Bitzen
071320115;1320115;07;132;Mittelhof
071320125;1320125;07;132;Brachbach
071320135;1320135;07;132;Breitscheidt
071320145;1320145;07;132;Bruchertseifen
071320155;1320155;07;132;Bürdenbach
071320165;1320165;07;132;Burglahr
071320175;1320175;07;132;Busenhausen
071320185;1320185;07;132;Daaden, Stadt
071320195;1320195;07;132;Derschen
071320205;1320205;07;132;Dickendorf
071320225;1320225;07;132;Eichelhardt
071320235;1320235;07;132;Eichen
071320245;1320245;07;132;Elben
071320255;1320255;07;132;Elkenroth
071320265;1320265;07;132;Emmerzhausen
071320275;1320275;07;132;Ersfeld
071320285;1320285;07;132;Etzbach
071320295;1320295;07;132;Eulenberg
071320305;1320305;07;132;Fensdorf
071320315;1320315;07;132;Fiersbach
071320325;1320325;07;132;Flammersfeld
071320335;1320335;07;132;Fluterschen
071320345;1320345;07;132;Forst
071320355;1320355;07;132;Forstmehren
071320365;1320365;07;132;Friedewald
071320375;1320375;07;132;Friesenhagen
071320385;1320385;07;132;Fürthen
071320395;1320395;07;132;Gebhardshain
071320405;1320405;07;132;Gieleroth
071320415;1320415;07;132;Giershausen
071320425;1320425;07;132;Grünebach
071320435;1320435;07;132;Güllesheim
071320445;1320445;07;132;Hamm (Sieg), Raiffeisengemeinde
071320455;1320455;07;132;Harbach
