"gemeinde_kennziffer";"name_stadt_gemeinde";"geoschluessel_stellen";"metrik";"l_untergrenze";"exponierte";"l_zentral";"bundesland_code";"quelle";"kartierungsumfang";"datenquelle";"gemeinde_bezeichnung";"gemeinde_kennzeichnung";"bevoelkerung";"flaeche"
"08425024";"Breitingen";"7";"lnight";"60";"0";"62";"08";"Straße";"major";"Bundesland";"Breitingen";"Kreisangehörige Gemeinde";"354";"289"
"08425024";"Breitingen";"7";"lnight";"65";"0";"67";"08";"Straße";"major";"Bundesland";"Breitingen";"Kreisangehörige Gemeinde";"354";"289"
"08425024";"Breitingen";"7";"lnight";"70";"0";"72";"08";"Straße";"major";"Bundesland";"Breitingen";"Kreisangehörige Gemeinde";"354";"289"
"08315016";"Breitnau";"7";"lden";"55";"78";"57";"08";"Straße";"major";"Bundesland";"Breitnau";"Kreisangehörige Gemeinde";"1850";"3990"
"08315016";"Breitnau";"7";"lden";"60";"99";"62";"08";"Straße";"major";"Bundesland";"Breitnau";"Kreisangehörige Gemeinde";"1850";"3990"
"08315016";"Breitnau";"7";"lden";"65";"32";"67";"08";"Straße";"major";"Bundesland";"Breitnau";"Kreisangehörige Gemeinde";"1850";"3990"
"08315016";"Breitnau";"7";"lden";"70";"27";"72";"08";"Straße";"major";"Bundesland";"Breitnau";"Kreisangehörige Gemeinde";"1850";"3990"
"08315016";"Breitnau";"7";"lden";"75";"12";"77";"08";"Straße";"major";"Bundesland";"Breitnau";"Kreisangehörige Gemeinde";"1850";"3990"
"08315016";"Breitnau";"7";"lnight";"50";"103";"52";"08";"Straße";"major";"Bundesland";"Breitnau";"Kreisangehörige Gemeinde";"1850";"3990"
"08315016";"Breitnau";"7";"lnight";"55";"58";"57";"08";"Straße";"major";"Bundesland";"Breitnau";"Kreisangehörige Gemeinde";"1850";"3990"
"08315016";"Breitnau";"7";"lnight";"60";"22";"62";"08";"Straße";"major";"Bundesland";"Breitnau";"Kreisangehörige Gemeinde";"1850";"3990"
"08315016";"Breitnau";"7";"lnight";"65";"20";"67";"08";"Straße";"major";"Bundesland";"Breitnau";"Kreisangehörige Gemeinde";"1850";"3990"
"08315016";"Breitnau";"7";"lnight";"70";"0";"72";"08";"Straße";"major";"Bundesland";"Breitnau";"Kreisangehörige Gemeinde";"1850";"3990"
"08215007";"Bretten";"7";"lden";"55";"3485";"57";"08";"Straße";"major";"Bundesland";"Bretten, Stadt";"große Kreisstadt";"30274";"7110"
"08215007";"Bretten";"7";"lden";"60";"1148";"62";"08";"Straße";"major";"Bundesland";"Bretten, Stadt";"große Kreisstadt";"30274";"7110"
"08215007";"Bretten";"7";"lden";"65";"410";"67";"08";"Straße";"major";"Bundesland";"Bretten, Stadt";"große Kreisstadt";"30274";"7110"
"08215007";"Bretten";"7";"lden";"70";"255";"72";"08";"Straße";"major";"Bundesland";"Bretten, Stadt";"große Kreisstadt";"30274";"7110"
"08215007";"Bretten";"7";"lden";"75";"136";"77";"08";"Straße";"major";"Bundesland";"Bretten, Stadt";"große Kreisstadt";"30274";"7110"
"08215007";"Bretten";"7";"lnight";"50";"1855";"52";"08";"Straße";"major";"Bundesland";"Bretten, Stadt";"große Kreisstadt";"30274";"7110"
"08215007";"Bretten";"7";"lnight";"55";"545";"57";"08";"Straße";"major";"Bundesland";"Bretten, Stadt";"große Kreisstadt";"30274";"7110"
"08215007";"Bretten";"7";"lnight";"60";"297";"62";"08";"Straße";"major";"Bundesland";"Bretten, Stadt";"große Kreisstadt";"30274";"7110"
"08215007";"Bretten";"7";"lnight";"65";"159";"67";"08";"Straße";"major";"Bundesland";"Bretten, Stadt";"große Kreisstadt";"30274";"7110"
"08215007";"Bretten";"7";"lnight";"70";"0";"72";"08";"Straße";"major";"Bundesland";"Bretten, Stadt";"große Kreisstadt";"30274";"7110"
"08126011";"Bretzfeld";"7";"lden";"55";"2240";"57";"08";"Straße";"major";"Bundesland";"Bretzfeld";"Kreisangehörige Gemeinde";"12713";"6468"
"08126011";"Bretzfeld";"7";"lden";"60";"1303";"62";"08";"Straße";"major";"Bundesland";"Bretzfeld";"Kreisangehörige Gemeinde";"12713";"6468"
"08126011";"Bretzfeld";"7";"lden";"65";"273";"67";"08";"Straße";"major";"Bundesland";"Bretzfeld";"Kreisangehörige Gemeinde";"12713";"6468"
"08126011";"Bretzfeld";"7";"lden";"70";"46";"72";"08";"Straße";"major";"Bundesland";"Bretzfeld";"Kreisangehörige Gemeinde";"12713";"6468"
"08126011";"Bretzfeld";"7";"lden";"75";"0";"77";"08";"Straße";"major";"Bundesland";"Bretzfeld";"Kreisangehörige Gemeinde";"12713";"6468"
"08126011";"Bretzfeld";"7";"lnight";"50";"2230";"52";"08";"Straße";"major";"Bundesland";"Bretzfeld";"Kreisangehörige Gemeinde";"12713";"6468"
"08126011";"Bretzfeld";"7";"lnight";"55";"806";"57";"08";"Straße";"major";"Bundesland";"Bretzfeld";"Kreisangehörige Gemeinde";"12713";"6468"
"08126011";"Bretzfeld";"7";"lnight";"60";"107";"62";"08";"Straße";"major";"Bundesland";"Bretzfeld";"Kreisangehörige Gemeinde";"12713";"6468"
"08126011";"Bretzfeld";"7";"lnight";"65";"3";"67";"08";"Straße";"major";"Bundesland";"Bretzfeld";"Kreisangehörige Gemeinde";"12713";"6468"
"08126011";"Bretzfeld";"7";"lnight";"70";"0";"72";"08";"Straße";"major";"Bundesland";"Bretzfeld";"Kreisangehörige Gemeinde";"12713";"6468"
"08326075";"Brigachtal";"7";"lden";"55";"0";"57";"08";"Straße";"major";"Bundesland";"Brigachtal";"Kreisangehörige Gemeinde";"5059";"2280"
"08326075";"Brigachtal";"7";"lden";"60";"0";"62";"08";"Straße";"major";"Bundesland";"Brigachtal";"Kreisangehörige Gemeinde";"5059";"2280"
"08326075";"Brigachtal";"7";"lden";"65";"0";"67";"08";"Straße";"major";"Bundesland";"Brigachtal";"Kreisangehörige Gemeinde";"5059";"2280"
"08326075";"Brigachtal";"7";"lden";"70";"0";"72";"08";"Straße";"major";"Bundesland";"Brigachtal";"Kreisangehörige Gemeinde";"5059";"2280"
"08326075";"Brigachtal";"7";"lden";"75";"0";"77";"08";"Straße";"major";"Bundesland";"Brigachtal";"Kreisangehörige Gemeinde";"5059";"2280"
"08326075";"Brigachtal";"7";"lnight";"50";"0";"52";"08";"Straße";"major";"Bundesland";"Brigachtal";"Kreisangehörige Gemeinde";"5059";"2280"
"08326075";"Brigachtal";"7";"lnight";"55";"0";"57";"08";"Straße";"major";"Bundesland";"Brigachtal";"Kreisangehörige Gemeinde";"5059";"2280"
"08326075";"Brigachtal";"7";"lnight";"60";"0";"62";"08";"Straße";"major";"Bundesland";"Brigachtal";"Kreisangehörige Gemeinde";"5059";"2280"
"08326075";"Brigachtal";"7";"lnight";"65";"0";"67";"08";"Straße";"major";"Bundesland";"Brigachtal";"Kreisangehörige Gemeinde";"5059";"2280"
"08326075";"Brigachtal";"7";"lnight";"70";"0";"72";"08";"Straße";"major";"Bundesland";"Brigachtal";"Kreisangehörige Gemeinde";"5059";"2280"
"08215009";"Bruchsal";"7";"lden";"55";"12376";"57";"08";"Straße";"major";"Bundesland";"Bruchsal, Stadt";"große Kreisstadt";"47784";"9304"
"08215009";"Bruchsal";"7";"lden";"60";"9034";"62";"08";"Straße";"major";"Bundesland";"Bruchsal, Stadt";"große Kreisstadt";"47784";"9304"
"08215009";"Bruchsal";"7";"lden";"65";"4004";"67";"08";"Straße";"major";"Bundesland";"Bruchsal, Stadt";"große Kreisstadt";"47784";"9304"
"08215009";"Bruchsal";"7";"lden";"70";"2840";"72";"08";"Straße";"major";"Bundesland";"Bruchsal, Stadt";"große Kreisstadt";"47784";"9304"
"08215009";"Bruchsal";"7";"lden";"75";"305";"77";"08";"Straße";"major";"Bundesland";"Bruchsal, Stadt";"große Kreisstadt";"47784";"9304"
"08215009";"Bruchsal";"7";"lnight";"50";"11956";"52";"08";"Straße";"major";"Bundesland";"Bruchsal, Stadt";"große Kreisstadt";"47784";"9304"
"08215009";"Bruchsal";"7";"lnight";"55";"6585";"57";"08";"Straße";"major";"Bundesland";"Bruchsal, Stadt";"große Kreisstadt";"47784";"9304"
"08215009";"Bruchsal";"7";"lnight";"60";"3463";"62";"08";"Straße";"major";"Bundesland";"Bruchsal, Stadt";"große Kreisstadt";"47784";"9304"
"08215009";"Bruchsal";"7";"lnight";"65";"546";"67";"08";"Straße";"major";"Bundesland";"Bruchsal, Stadt";"große Kreisstadt";"47784";"9304"
"08215009";"Bruchsal";"7";"lnight";"70";"7";"72";"08";"Straße";"major";"Bundesland";"Bruchsal, Stadt";"große Kreisstadt";"47784";"9304"
"08226009";"Brühl";"7";"lden";"55";"4546";"57";"08";"Straße";"major";"Bundesland";"Brühl";"Kreisangehörige Gemeinde";"14328";"1019"
"08226009";"Brühl";"7";"lden";"60";"2725";"62";"08";"Straße";"major";"Bundesland";"Brühl";"Kreisangehörige Gemeinde";"14328";"1019"
"08226009";"Brühl";"7";"lden";"65";"800";"67";"08";"Straße";"major";"Bundesland";"Brühl";"Kreisangehörige Gemeinde";"14328";"1019"
"08226009";"Brühl";"7";"lden";"70";"128";"72";"08";"Straße";"major";"Bundesland";"Brühl";"Kreisangehörige Gemeinde";"14328";"1019"
"08226009";"Brühl";"7";"lden";"75";"10";"77";"08";"Straße";"major";"Bundesland";"Brühl";"Kreisangehörige Gemeinde";"14328";"1019"
"08226009";"Brühl";"7";"lnight";"50";"4253";"52";"08";"Straße";"major";"Bundesland";"Brühl";"Kreisangehörige Gemeinde";"14328";"1019"
"08226009";"Brühl";"7";"lnight";"55";"1488";"57";"08";"Straße";"major";"Bundesland";"Brühl";"Kreisangehörige Gemeinde";"14328";"1019"
"08226009";"Brühl";"7";"lnight";"60";"379";"62";"08";"Straße";"major";"Bundesland";"Brühl";"Kreisangehörige Gemeinde";"14328";"1019"
"08226009";"Brühl";"7";"lnight";"65";"14";"67";"08";"Straße";"major";"Bundesland";"Brühl";"Kreisangehörige Gemeinde";"14328";"1019"
"08226009";"Brühl";"7";"lnight";"70";"1";"72";"08";"Straße";"major";"Bundesland";"Brühl";"Kreisangehörige Gemeinde";"14328";"1019"
"08225014";"Buchen (Odenwald)";"7";"lden";"55";"400";"57";"08";"Straße";"major";"Bundesland";"Buchen (Odenwald), Stadt";"Stadt";"18226";"13893"
"08225014";"Buchen (Odenwald)";"7";"lden";"60";"76";"62";"08";"Straße";"major";"Bundesland";"Buchen (Odenwald), Stadt";"Stadt";"18226";"13893"
"08225014";"Buchen (Odenwald)";"7";"lden";"65";"69";"67";"08";"Straße";"major";"Bundesland";"Buchen (Odenwald), Stadt";"Stadt";"18226";"13893"
"08225014";"Buchen (Odenwald)";"7";"lden";"70";"30";"72";"08";"Straße";"major";"Bundesland";"Buchen (Odenwald), Stadt";"Stadt";"18226";"13893"
"08225014";"Buchen (Odenwald)";"7";"lden";"75";"0";"77";"08";"Straße";"major";"Bundesland";"Buchen (Odenwald), Stadt";"Stadt";"18226";"13893"
"08225014";"Buchen (Odenwald)";"7";"lnight";"50";"112";"52";"08";"Straße";"major";"Bundesland";"Buchen (Odenwald), Stadt";"Stadt";"18226";"13893"
"08225014";"Buchen (Odenwald)";"7";"lnight";"55";"76";"57";"08";"Straße";"major";"Bundesland";"Buchen (Odenwald), Stadt";"Stadt";"18226";"13893"
"08225014";"Buchen (Odenwald)";"7";"lnight";"60";"33";"62";"08";"Straße";"major";"Bundesland";"Buchen (Odenwald), Stadt";"Stadt";"18226";"13893"
"08225014";"Buchen (Odenwald)";"7";"lnight";"65";"0";"67";"08";"Straße";"major";"Bundesland";"Buchen (Odenwald), Stadt";"Stadt";"18226";"13893"
"08225014";"Buchen (Odenwald)";"7";"lnight";"70";"0";"72";"08";"Straße";"major";"Bundesland";"Buchen (Odenwald), Stadt";"Stadt";"18226";"13893"
"08315020";"Buchenbach";"7";"lden";"55";"157";"57";"08";"Straße";"major";"Bundesland";"Buchenbach";"Kreisangehörige Gemeinde";"3144";"3898"
"08315020";"Buchenbach";"7";"lden";"60";"74";"62";"08";"Straße";"major";"Bundesland";"Buchenbach";"Kreisangehörige Gemeinde";"3144";"3898"
"08315020";"Buchenbach";"7";"lden";"65";"56";"67";"08";"Straße";"major";"Bundesland";"Buchenbach";"Kreisangehörige Gemeinde";"3144";"3898"
"08315020";"Buchenbach";"7";"lden";"70";"78";"72";"08";"Straße";"major";"Bundesland";"Buchenbach";"Kreisangehörige Gemeinde";"3144";"3898"
"08315020";"Buchenbach";"7";"lden";"75";"13";"77";"08";"Straße";"major";"Bundesland";"Buchenbach";"Kreisangehörige Gemeinde";"3144";"3898"
"08315020";"Buchenbach";"7";"lnight";"50";"115";"52";"08";"Straße";"major";"Bundesland";"Buchenbach";"Kreisangehörige Gemeinde";"3144";"3898"
"08315020";"Buchenbach";"7";"lnight";"55";"53";"57";"08";"Straße";"major";"Bundesland";"Buchenbach";"Kreisangehörige Gemeinde";"3144";"3898"
"08315020";"Buchenbach";"7";"lnight";"60";"83";"62";"08";"Straße";"major";"Bundesland";"Buchenbach";"Kreisangehörige Gemeinde";"3144";"3898"
"08315020";"Buchenbach";"7";"lnight";"65";"22";"67";"08";"Straße";"major";"Bundesland";"Buchenbach";"Kreisangehörige Gemeinde";"3144";"3898"
"08315020";"Buchenbach";"7";"lnight";"70";"0";"72";"08";"Straße";"major";"Bundesland";"Buchenbach";"Kreisangehörige Gemeinde";"3144";"3898"
"08315022";"Buggingen";"7";"lden";"55";"471";"57";"08";"Straße";"major";"Bundesland";"Buggingen";"Kreisangehörige Gemeinde";"4449";"1531"
"08315022";"Buggingen";"7";"lden";"60";"113";"62";"08";"Straße";"major";"Bundesland";"Buggingen";"Kreisangehörige Gemeinde";"4449";"1531"
"08315022";"Buggingen";"7";"lden";"65";"44";"67";"08";"Straße";"major";"Bundesland";"Buggingen";"Kreisangehörige Gemeinde";"4449";"1531"
"08315022";"Buggingen";"7";"lden";"70";"17";"72";"08";"Straße";"major";"Bundesland";"Buggingen";"Kreisangehörige Gemeinde";"4449";"1531"
"08315022";"Buggingen";"7";"lden";"75";"0";"77";"08";"Straße";"major";"Bundesland";"Buggingen";"Kreisangehörige Gemeinde";"4449";"1531"
"08315022";"Buggingen";"7";"lnight";"50";"132";"52";"08";"Straße";"major";"Bundesland";"Buggingen";"Kreisangehörige Gemeinde";"4449";"1531"
"08315022";"Buggingen";"7";"lnight";"55";"45";"57";"08";"Straße";"major";"Bundesland";"Buggingen";"Kreisangehörige Gemeinde";"4449";"1531"
"08315022";"Buggingen";"7";"lnight";"60";"17";"62";"08";"Straße";"major";"Bundesland";"Buggingen";"Kreisangehörige Gemeinde";"4449";"1531"
"08315022";"Buggingen";"7";"lnight";"65";"0";"67";"08";"Straße";"major";"Bundesland";"Buggingen";"Kreisangehörige Gemeinde";"4449";"1531"
"08315022";"Buggingen";"7";"lnight";"70";"0";"72";"08";"Straße";"major";"Bundesland";"Buggingen";"Kreisangehörige Gemeinde";"4449";"1531"
"08216007";"Bühl";"7";"lden";"55";"4679";"57";"08";"Straße";"major";"Bundesland";"Bühl, Stadt";"große Kreisstadt";"28608";"7318"
"08216007";"Bühl";"7";"lden";"60";"1049";"62";"08";"Straße";"major";"Bundesland";"Bühl, Stadt";"große Kreisstadt";"28608";"7318"
"08216007";"Bühl";"7";"lden";"65";"446";"67";"08";"Straße";"major";"Bundesland";"Bühl, Stadt";"große Kreisstadt";"28608";"7318"
"08216007";"Bühl";"7";"lden";"70";"64";"72";"08";"Straße";"major";"Bundesland";"Bühl, Stadt";"große Kreisstadt";"28608";"7318"
"08216007";"Bühl";"7";"lden";"75";"11";"77";"08";"Straße";"major";"Bundesland";"Bühl, Stadt";"große Kreisstadt";"28608";"7318"
"08216007";"Bühl";"7";"lnight";"50";"2633";"52";"08";"Straße";"major";"Bundesland";"Bühl, Stadt";"große Kreisstadt";"28608";"7318"
"08216007";"Bühl";"7";"lnight";"55";"585";"57";"08";"Straße";"major";"Bundesland";"Bühl, Stadt";"große Kreisstadt";"28608";"7318"
"08216007";"Bühl";"7";"lnight";"60";"126";"62";"08";"Straße";"major";"Bundesland";"Bühl, Stadt";"große Kreisstadt";"28608";"7318"
"08216007";"Bühl";"7";"lnight";"65";"12";"67";"08";"Straße";"major";"Bundesland";"Bühl, Stadt";"große Kreisstadt";"28608";"7318"
"08216007";"Bühl";"7";"lnight";"70";"0";"72";"08";"Straße";"major";"Bundesland";"Bühl, Stadt";"große Kreisstadt";"28608";"7318"
"08216008";"Bühlertal";"7";"lden";"55";"0";"57";"08";"Straße";"major";"Bundesland";"Bühlertal";"Kreisangehörige Gemeinde";"7764";"1767"
"08216008";"Bühlertal";"7";"lden";"60";"0";"62";"08";"Straße";"major";"Bundesland";"Bühlertal";"Kreisangehörige Gemeinde";"7764";"1767"
"08216008";"Bühlertal";"7";"lden";"65";"0";"67";"08";"Straße";"major";"Bundesland";"Bühlertal";"Kreisangehörige Gemeinde";"7764";"1767"
"08216008";"Bühlertal";"7";"lden";"70";"0";"72";"08";"Straße";"major";"Bundesland";"Bühlertal";"Kreisangehörige Gemeinde";"7764";"1767"
"08216008";"Bühlertal";"7";"lden";"75";"0";"77";"08";"Straße";"major";"Bundesland";"Bühlertal";"Kreisangehörige Gemeinde";"7764";"1767"
"08216008";"Bühlertal";"7";"lnight";"50";"0";"52";"08";"Straße";"major";"Bundesland";"Bühlertal";"Kreisangehörige Gemeinde";"7764";"1767"
"08216008";"Bühlertal";"7";"lnight";"55";"0";"57";"08";"Straße";"major";"Bundesland";"Bühlertal";"Kreisangehörige Gemeinde";"7764";"1767"
"08216008";"Bühlertal";"7";"lnight";"60";"0";"62";"08";"Straße";"major";"Bundesland";"Bühlertal";"Kreisangehörige Gemeinde";"7764";"1767"
"08216008";"Bühlertal";"7";"lnight";"65";"0";"67";"08";"Straße";"major";"Bundesland";"Bühlertal";"Kreisangehörige Gemeinde";"7764";"1767"
"08216008";"Bühlertal";"7";"lnight";"70";"0";"72";"08";"Straße";"major";"Bundesland";"Bühlertal";"Kreisangehörige Gemeinde";"7764";"1767"
"08417013";"Burladingen";"7";"lden";"55";"228";"57";"08";"Straße";"major";"Bundesland";"Burladingen, Stadt";"Stadt";"12124";"12331"
"08417013";"Burladingen";"7";"lden";"60";"136";"62";"08";"Straße";"major";"Bundesland";"Burladingen, Stadt";"Stadt";"12124";"12331"
"08417013";"Burladingen";"7";"lden";"65";"160";"67";"08";"Straße";"major";"Bundesland";"Burladingen, Stadt";"Stadt";"12124";"12331"
"08417013";"Burladingen";"7";"lden";"70";"279";"72";"08";"Straße";"major";"Bundesland";"Burladingen, Stadt";"Stadt";"12124";"12331"
"08417013";"Burladingen";"7";"lden";"75";"0";"77";"08";"Straße";"major";"Bundesland";"Burladingen, Stadt";"Stadt";"12124";"12331"
"08417013";"Burladingen";"7";"lnight";"50";"139";"52";"08";"Straße";"major";"Bundesland";"Burladingen, Stadt";"Stadt";"12124";"12331"
"08417013";"Burladingen";"7";"lnight";"55";"157";"57";"08";"Straße";"major";"Bundesland";"Burladingen, Stadt";"Stadt";"12124";"12331"
"08417013";"Burladingen";"7";"lnight";"60";"303";"62";"08";"Straße";"major";"Bundesland";"Burladingen, Stadt";"Stadt";"12124";"12331"
"08417013";"Burladingen";"7";"lnight";"65";"6";"67";"08";"Straße";"major";"Bundesland";"Burladingen, Stadt";"Stadt";"12124";"12331"
"08417013";"Burladingen";"7";"lnight";"70";"0";"72";"08";"Straße";"major";"Bundesland";"Burladingen, Stadt";"Stadt";"12124";"12331"
"08235085";"Calw";"7";"lden";"55";"1505";"57";"08";"Straße";"major";"Bundesland";"Calw, Stadt";"große Kreisstadt";"25001";"5988"
"08235085";"Calw";"7";"lden";"60";"679";"62";"08";"Straße";"major";"Bundesland";"Calw, Stadt";"große Kreisstadt";"25001";"5988"
"08235085";"Calw";"7";"lden";"65";"630";"67";"08";"Straße";"major";"Bundesland";"Calw, Stadt";"große Kreisstadt";"25001";"5988"
"08235085";"Calw";"7";"lden";"70";"419";"72";"08";"Straße";"major";"Bundesland";"Calw, Stadt";"große Kreisstadt";"25001";"5988"
"08235085";"Calw";"7";"lden";"75";"129";"77";"08";"Straße";"major";"Bundesland";"Calw, Stadt";"große Kreisstadt";"25001";"5988"
"08235085";"Calw";"7";"lnight";"50";"729";"52";"08";"Straße";"major";"Bundesland";"Calw, Stadt";"große Kreisstadt";"25001";"5988"
"08235085";"Calw";"7";"lnight";"55";"642";"57";"08";"Straße";"major";"Bundesland";"Calw, Stadt";"große Kreisstadt";"25001";"5988"
"08235085";"Calw";"7";"lnight";"60";"431";"62";"08";"Straße";"major";"Bundesland";"Calw, Stadt";"große Kreisstadt";"25001";"5988"
"08235085";"Calw";"7";"lnight";"65";"140";"67";"08";"Straße";"major";"Bundesland";"Calw, Stadt";"große Kreisstadt";"25001";"5988"
"08235085";"Calw";"7";"lnight";"70";"0";"72";"08";"Straße";"major";"Bundesland";"Calw, Stadt";"große Kreisstadt";"25001";"5988"
"08125017";"Cleebronn";"7";"lden";"55";"0";"57";"08";"Straße";"major";"Bundesland";"Cleebronn";"Kreisangehörige Gemeinde";"3118";"1709"
"08125017";"Cleebronn";"7";"lden";"60";"0";"62";"08";"Straße";"major";"Bundesland";"Cleebronn";"Kreisangehörige Gemeinde";"3118";"1709"
"08125017";"Cleebronn";"7";"lden";"65";"0";"67";"08";"Straße";"major";"Bundesland";"Cleebronn";"Kreisangehörige Gemeinde";"3118";"1709"
"08125017";"Cleebronn";"7";"lden";"70";"0";"72";"08";"Straße";"major";"Bundesland";"Cleebronn";"Kreisangehörige Gemeinde";"3118";"1709"
"08125017";"Cleebronn";"7";"lden";"75";"0";"77";"08";"Straße";"major";"Bundesland";"Cleebronn";"Kreisangehörige Gemeinde";"3118";"1709"
"08125017";"Cleebronn";"7";"lnight";"50";"0";"52";"08";"Straße";"major";"Bundesland";"Cleebronn";"Kreisangehörige Gemeinde";"3118";"1709"
"08125017";"Cleebronn";"7";"lnight";"55";"0";"57";"08";"Straße";"major";"Bundesland";"Cleebronn";"Kreisangehörige Gemeinde";"3118";"1709"
"08125017";"Cleebronn";"7";"lnight";"60";"0";"62";"08";"Straße";"major";"Bundesland";"Cleebronn";"Kreisangehörige Gemeinde";"3118";"1709"
"08125017";"Cleebronn";"7";"lnight";"65";"0";"67";"08";"Straße";"major";"Bundesland";"Cleebronn";"Kreisangehörige Gemeinde";"3118";"1709"
"08125017";"Cleebronn";"7";"lnight";"70";"0";"72";"08";"Straße";"major";"Bundesland";"Cleebronn";"Kreisangehörige Gemeinde";"3118";"1709"
"08127014";"Crailsheim";"7";"lden";"55";"1469";"57";"08";"Straße";"major";"Bundesland";"Crailsheim, Stadt";"große Kreisstadt";"35755";"10908"
"08127014";"Crailsheim";"7";"lden";"60";"990";"62";"08";"Straße";"major";"Bundesland";"Crailsheim, Stadt";"große Kreisstadt";"35755";"10908"
"08127014";"Crailsheim";"7";"lden";"65";"582";"67";"08";"Straße";"major";"Bundesland";"Crailsheim, Stadt";"große Kreisstadt";"35755";"10908"
"08127014";"Crailsheim";"7";"lden";"70";"514";"72";"08";"Straße";"major";"Bundesland";"Crailsheim, Stadt";"große Kreisstadt";"35755";"10908"
"08127014";"Crailsheim";"7";"lden";"75";"249";"77";"08";"Straße";"major";"Bundesland";"Crailsheim, Stadt";"große Kreisstadt";"35755";"10908"
"08127014";"Crailsheim";"7";"lnight";"50";"1028";"52";"08";"Straße";"major";"Bundesland";"Crailsheim, Stadt";"große Kreisstadt";"35755";"10908"
"08127014";"Crailsheim";"7";"lnight";"55";"778";"57";"08";"Straße";"major";"Bundesland";"Crailsheim, Stadt";"große Kreisstadt";"35755";"10908"
"08127014";"Crailsheim";"7";"lnight";"60";"497";"62";"08";"Straße";"major";"Bundesland";"Crailsheim, Stadt";"große Kreisstadt";"35755";"10908"
